City,Country,latitude,longitude,n_incidents,n_kill
Perryville,United States,39.560113,-76.071338,1,0
Mendoza,Argentina,-32.890272,-68.844034,16,0
Maysat,Lebanon,33.262778,35.619444,1,0
Merida,Mexico,20.97,-89.62,8,2
Monaghan,Ireland,54.24853,-6.96916,3,7
Maalot,Israel,33.014797,35.275805,4,35
Yuba City,United States,39.14076,-121.619399,3,0
Liege,Belgium,50.632557,5.579666,4,2
Antwerp,Belgium,51.219062,4.40289,13,5
Ghinda,Ethiopia,0,0,1,1
Brescia,Italy,45.539838,10.222956,19,10
General Pacheco,Argentina,-34.68631,-58.528473,1,3
Acheral,Argentina,-27.11981,-65.468475,1,0
Beasain,Spain,43.047076,-2.204605,12,6
Bern,Switzerland,46.947922,7.444608,14,0
Ataun,Spain,43,-2.166667,2,2
Rostrevor,United Kingdom,54.103436,-6.193593,5,5
Bernal,Argentina,-34.68631,-58.528473,2,1
Union City,United States,37.593392,-122.04383,6,2
Shamir,Israel,33.166809,35.659965,1,7
Erlangen,West Germany (FRG),49.599937,11.0063,2,2
Skopje,Yugoslavia,42,21.433333,24,5
Nahariyya,Israel,33.004219,35.092571,12,34
Lourdes,France,43.091463,-0.045726,9,9
Itami,Japan,34.784306,135.400947,5,0
Garvagh,United Kingdom,54.981084,-6.682382,10,6
Nimes,France,43.836699,4.360054,4,0
Lisbellaw,United Kingdom,54.317811,-7.536546,4,2
Aleppo,Syria,36.201721,37.14352,486,2125
Seoul,South Korea,37.566535,126.977969,16,2
Mannheim,West Germany (FRG),49.484677,8.476728,5,0
San Leandro,United States,37.72495,-122.156128,1,0
Salta,Argentina,-24.782902,-65.412155,3,0
The Hague,Netherlands,52.069858,4.291111,31,3
Pomeroy,United Kingdom,54.594562,-6.931393,13,11
Arrasate,Spain,43.066466,-2.489145,16,6
Arequipa,Peru,-16.409501,-71.537384,39,5
Naples,Italy,40.840097,14.251636,44,15
Guildford,United Kingdom,51.236419,-0.570291,2,5
Rio Cuarto,Argentina,-33.13271,-64.34952,4,0
Florence,Italy,43.768732,11.256901,49,22
Ballykinler,United Kingdom,54.25788,-5.791421,2,2
Los Altos Hills,United States,37.379663,-122.137464,1,0
Quito,Ecuador,-0.211188,-78.522629,100,23
Drumahoe,United Kingdom,54.980102,-7.276337,1,1
Cuernavaca,Mexico,18.93402,-99.231483,9,6
Coventry,United Kingdom,52.405838,-1.512661,2,1
Gottingen,West Germany (FRG),51.532605,9.928442,5,0
Larne,United Kingdom,54.855103,-5.811254,20,3
Beit Shean,Israel,32.496086,35.498352,7,17
Dubai,United Arab Emirates,25.250795,55.358096,7,2
Rehaniya,Israel,33.04924,35.4882,1,1
Lugo,Spain,43.012087,-7.555851,5,1
Ponce,United States,18.011091,-66.614182,9,0
Penuelas,United States,18.056291,-66.721621,1,0
Bremen,West Germany (FRG),53.074981,8.807081,22,0
Rosh Hanikra,Israel,33.085678,35.113181,3,3
Peshawar,Pakistan,34.006004,71.53743,821,1634
Tel Aviv,Israel,32.08297,34.811886,155,200
Carryduff,United Kingdom,54.518634,-5.888133,5,1
Johannesburg,South Africa,-26.184113,28.033232,256,251
Caguas,United States,18.238724,-66.035227,11,0
Manati,United States,18.431705,-66.486377,3,0
Bayamon,United States,18.369196,-66.165967,8,0
Rawalpindi,Pakistan,33.594013,73.069077,111,402
Rougemont,Switzerland,46.4892,7.21237,1,0
Mashhad,Iran,36.32396,59.556959,22,80
Samastipur,India,25.863042,85.781004,1,4
Hampstead,United Kingdom,51.504387,-0.140041,1,0
Ecatepec,Mexico,19.6,-99.05,12,1
Nairobi,Kenya,-1.28518,36.821107,84,448
Cadiz,Spain,36.529688,-6.292657,7,4
El Granada,United States,37.502165,-122.469989,1,0
Mullan,United Kingdom,55.042187,-6.684383,1,1
Tyre,Lebanon,33.266151,35.214058,60,56
Elizabeth,United States,40.663517,-74.211467,5,0
Quimper,France,47.997542,-4.097899,5,0
Morales,Colombia,2.756736,-76.629934,14,39
Limassol,Cyprus,34.707332,33.023397,23,5
Santa Cruz de Tenerife,Spain,28.475562,-16.267372,10,0
Sopelana,Spain,43.378918,-2.983002,3,0
Guadalito,Colombia,3.68209,-73.52716,1,0
Mosul,Iraq,36.354145,43.14357,2265,7140
Shelton,United States,41.316485,-73.093371,1,0
Lyon,France,45.764043,4.835659,32,0
Bamberg,West Germany (FRG),49.898814,10.902764,4,0
Berazategni,Argentina,-34.68631,-58.528473,2,1
Lanus,Argentina,-34.68631,-58.528473,2,0
Villa Constitucion,Argentina,-33.227212,-60.32987,1,0
Mogadishu,Somalia,2.059819,45.326115,1581,3913
Valmaseda,Spain,43.192866,-3.196942,1,0
Ortuella,Spain,43.31137,-3.055952,5,1
Guernica,Spain,43.317073,-2.678975,25,6
Legazpi,Spain,43.054361,-2.333641,8,9
Sarandi,Argentina,-34.68631,-58.528473,2,1
Otanche,Colombia,5.65712,-74.18078,2,13
Aia,Spain,43.236922,-2.149008,1,0
Zarauz,Spain,43.280364,-2.171588,17,11
Orio,Spain,43.278322,-2.126597,4,1
Valladolid,Spain,41.652943,-4.728381,11,3
San Juan del Carare,Colombia,0,0,3,0
Whitehead,United Kingdom,54.751202,-5.71626,1,2
Mombasa,Kenya,-4.041179,39.677612,35,62
Ain Al-Remmane,Lebanon,33.802845,35.589649,1,22
Mar del Plata,Argentina,-37.997567,-57.54823,13,2
Ludwigshafen,West Germany (FRG),49.477613,8.445092,7,0
Mainz,West Germany (FRG),49.993038,8.247247,6,0
Ludwigshafen am Rhein,West Germany (FRG),49.477613,8.445092,1,0
Santa Monica,United States,34.011565,-118.492289,1,0
Fessenheim,France,47.914709,7.537626,1,0
Hendaye,France,43.359399,-1.766148,12,7
San Quentin,United States,37.941799,-122.48835,1,0
Nice,France,43.696036,7.265592,31,88
Nagoya,Japan,35.181446,136.906398,8,0
Tachikawa,Japan,35.714008,139.407855,2,0
Gortin,United Kingdom,54.717441,-7.232568,4,2
Irvinestown,United Kingdom,54.471741,-7.635635,3,1
Le Havre,France,49.49437,0.107929,1,0
Sevilla,Spain,37.38264,-5.996295,9,15
Olympia,United States,47.039225,-122.891429,7,0
Biarritz,France,43.483152,-1.558626,15,3
Garrison,United Kingdom,54.418875,-8.088046,4,3
Gurranabraher,Ireland,51.903347,-8.48825,2,1
Vigo,Spain,42.231356,-8.712447,15,2
Sallins,Ireland,53.252173,-6.665464,1,1
Keystone,United States,43.878581,-103.45906,1,0
Deba,Spain,43.295562,-2.353894,3,1
Kasumigaseki,Japan,35.689125,139.747742,1,0
Okinawa,Japan,26.334427,127.805583,3,0
Malangas,Philippines,7.629752,123.031662,4,2
Roubaix,France,50.692705,3.177847,1,0
Jaffna,Sri Lanka,9.666399,80.020477,193,544
Ajaccio,France,41.930607,8.742907,305,21
Usurbil,Spain,43.271382,-2.049934,4,3
Caterham,United Kingdom,51.28156,-0.071038,1,0
Gilford,United Kingdom,54.373521,-6.359509,3,6
Tacoma,United States,47.255135,-122.441654,4,0
Everett,United States,47.976575,-122.206419,6,0
Hernani,Spain,43.267549,-1.975814,23,9
Woodside,United States,37.429939,-122.253856,1,0
Cavanilles,Spain,0,0,1,0
Vitoria,Spain,42.84964,-2.692359,97,28
Brennilis,France,48.3533,-3.872203,1,0
Derriaghy,United Kingdom,54.543446,-6.039963,4,4
Ondangwa,Namibia,-17.906983,15.97565,1,1
Rennes,France,48.113475,-1.675708,13,0
Whitecross,United Kingdom,54.223033,-6.486782,3,5
Madden,United Kingdom,54.291162,-6.732317,1,1
Ballyrobert,United Kingdom,54.717098,-6.003242,1,1
Fulda,West Germany (FRG),50.553861,9.674339,1,0
Villabona,Spain,43.189944,-2.052454,6,1
Fife district,United Kingdom,56.208208,-3.149518,1,0
Portugalete,Spain,43.320664,-3.020252,18,6
Dayton,United States,39.759881,-84.189983,1,1
Glasgow,United Kingdom,55.865627,-4.257223,5,1
Kinfauns,United Kingdom,56.386618,-3.347748,1,0
Maidstone,United Kingdom,51.270337,0.523841,1,0
Creagan,United Kingdom,56.55163,-5.30471,1,1
Dineault,France,48.218878,-4.164362,1,1
Salamanca,Spain,40.964968,-5.663025,4,1
Milfield,United Kingdom,54.607712,-5.95621,3,6
Ballyginniff,United Kingdom,54.663228,-6.276696,2,1
Killyleagh,United Kingdom,54.401305,-5.649401,2,1
Onate,Spain,43.032888,-2.411348,8,8
Elorrio,Spain,43.130387,-2.542155,6,3
Formosa,Argentina,-26.184895,-58.175415,4,27
Limavady,United Kingdom,55.050852,-6.950535,5,1
Fort Lauderdale,United States,26.12367,-80.143564,4,5
Villarreal de Alava,Spain,42.977822,-2.642724,1,1
Redwood City,United States,37.484175,-122.227102,2,0
Belmont,United States,37.51834,-122.276209,2,0
Pine Ridge,United States,43.02744,-102.556246,4,0
Ogikubo,Japan,35.689125,139.747742,1,0
Listamlet,United Kingdom,54.470773,-6.685257,1,2
Marina,United States,36.684403,-121.802173,2,10
Chiquimula,Guatemala,14.8,-89.55,8,24
Alejandro Korn,Argentina,-34.975379,-58.380729,1,0
Benburb,United Kingdom,54.411953,-6.745731,4,6
Sixmilecross,United Kingdom,54.556491,-7.119659,1,1
Bayonne,France,43.492949,-1.474841,35,10
Carnbeg,United Kingdom,54.05966,-6.57688,1,3
Beilin,Netherlands,52.85949,6.517689,1,3
Augusta,United States,44.310519,-69.779646,3,0
Kronach,West Germany (FRG),50.240054,11.323375,1,0
Ardress,United Kingdom,54.442265,-6.60368,1,1
Bellevue,United States,47.602104,-122.156296,7,0
Ballydougan,United Kingdom,54.417699,-6.36559,1,3
Kingsmill,United Kingdom,54.62713,-6.655224,1,10
Castledawson,United Kingdom,54.77822,-6.557964,3,2
Anaheim,United States,33.83276,-117.915719,2,0
Dortmund,West Germany (FRG),51.512054,7.463573,13,2
Berriz,Spain,43.170017,-2.575197,7,0
Novato,United States,38.106075,-122.567889,1,0
Uribe,Colombia,3.24114,-74.35539,10,29
Las Palomas,Colombia,8.449905,-75.997844,2,13
Eglish,United Kingdom,54.450971,-6.79434,5,5
Tukwila,United States,47.462201,-122.254239,1,1
Gioiosa Jonica,Italy,38.335417,16.302073,1,0
Cascais,Portugal,38.697276,-9.421758,2,0
Santa Clara,United States,37.355509,-121.954262,31,84
San Geronimo,United States,38.014411,-122.66847,1,0
Keyes,United States,37.55765,-120.913774,1,0
Cookstown,United Kingdom,54.645861,-6.745149,30,16
Singen,West Germany (FRG),47.764064,8.853396,3,0
El Tigre,Venezuela,8.881636,-64.233121,6,63
Cizurquil,Spain,43.199523,-2.074074,2,0
San Simeon,United States,35.612751,-121.143967,1,0
Anguilla Cays,Bahamas,23.567846,-79.587372,1,0
Lagos,Nigeria,6.452331,3.419044,45,82
Okahandja,Namibia,-21.975651,16.912449,2,2
Envigado,Colombia,6.17346,-75.59278,10,29
Strasbourg,France,48.583148,7.747882,16,0
Lezo,Spain,43.321127,-1.898775,6,2
Sapporo,Japan,43.062096,141.354376,6,2
Castleblayney,Ireland,54.117879,-6.733377,5,3
Louisville,United States,38.25486,-85.766404,2,0
Annahilt,United Kingdom,54.437725,-6.002254,1,2
El Palomar,Argentina,-34.68631,-58.528473,1,0
Ballyaghlis,United Kingdom,54.520541,-5.975842,1,1
Collin,United Kingdom,55.068201,-3.522168,1,1
Redding,United States,40.587515,-122.392934,6,2
Guetaria,Spain,43.303261,-2.204363,2,3
Porto,Portugal,41.149968,-8.610243,7,0
Bergamo,Italy,45.694903,9.669953,16,0
Barranquilla,Colombia,10.981412,-74.778319,64,52
Ballygargan,United Kingdom,54.41795,-6.38296,1,1
Gulladuff,United Kingdom,54.832648,-6.601738,3,1
Neuss,West Germany (FRG),51.198429,6.69529,2,0
Dromore,United Kingdom,54.41653,-6.148866,3,3
Cagayan De Oro,Philippines,8.482536,124.647404,16,21
Carrickmore,United Kingdom,54.596939,-7.050618,3,4
Mastaba,Greece,0,0,1,0
Catanzaro,Italy,38.910536,16.587757,4,0
Limena,Italy,45.473296,11.84487,1,0
Bari,Italy,41.126,16.868378,4,2
Nuoro,Italy,40.320996,9.330356,8,0
Pordenone,Italy,45.962652,12.655044,4,0
Dunmurry,United Kingdom,54.553417,-6.003314,12,5
Windhoek,Namibia,-22.567335,17.083271,29,5
Tolosa,Spain,43.136978,-2.073914,27,14
Warrenpoint,United Kingdom,54.102813,-6.259412,11,23
Brindisi,Italy,40.636175,17.938991,3,0
Bolzano,Italy,46.496714,11.358008,28,0
Cali,Colombia,3.429344,-76.516037,317,244
Santa Rosa,Colombia,1.700854,-76.572882,42,211
Hyattsville,United States,38.95259,-76.942074,3,0
Venice,Italy,45.434336,12.338786,26,3
Hamm,West Germany (FRG),51.680371,7.817429,2,0
Charlemont,United Kingdom,54.441136,-6.685511,2,4
Angouleme,France,45.648377,0.156237,1,0
Davao City,Philippines,7.083241,125.600998,111,193
Corrainy,United Kingdom,54.249541,-7.278094,1,1
Campo Seco,Colombia,6.263255,-74.298998,2,6
Moers,West Germany (FRG),51.451604,6.640815,1,0
Las Palmas de Gran Canaria,Spain,28.124824,-15.430008,13,3
Wiesbaden,West Germany (FRG),50.084284,8.238717,17,1
Comber,United Kingdom,54.550444,-5.745668,1,1
Offenbach,West Germany (FRG),50.10492,8.758561,3,0
Portaferry,United Kingdom,54.380333,-5.547978,2,2
Basauri,Spain,43.222177,-2.885668,22,6
Schemmerhofen,West Germany (FRG),48.1734,9.80006,1,0
Massalva,Ethiopia,0,0,1,0
Meisau,West Germany (FRG),47.791047,12.714544,2,0
Culiacan,Mexico,24.80485,-107.385498,3,3
Freiburg,West Germany (FRG),53.823933,9.287901,6,2
Lowell,United States,42.64589,-71.312844,1,0
Florencio Varela,Argentina,-34.68631,-58.528473,1,0
Corrientes,Argentina,-27.471473,-58.839955,1,0
Sonsonate,El Salvador,13.718889,-89.724167,21,19
Seabrook,United States,42.87568,-70.871914,1,0
Tours,France,45.670778,3.577523,1,0
Revere,United States,42.40807,-71.013589,1,0
Bridgetown,Barbados,13.1,-59.616667,1,0
Yesilyurt,Turkey,38.311477,38.267046,1,0
Friedrichshofen,West Germany (FRG),48.773892,11.379185,1,0
Terni,Italy,42.560219,12.646781,1,0
Barakaldo,Spain,43.297222,-2.991667,31,12
Santiago de Compostela,Spain,42.880447,-8.546303,15,6
Pforzheim,West Germany (FRG),48.893383,8.70492,3,0
Grenoble,France,45.188529,5.724524,7,0
Bielefeld,West Germany (FRG),52.023062,8.533072,13,3
Belvoir,United Kingdom,54.55008,-5.93306,1,4
Rimini,Italy,44.060917,12.566301,2,0
Trento,Italy,46.066712,11.119059,12,6
Lucca,Italy,43.843014,10.507994,4,0
Santander,Spain,43.46096,-3.807934,23,5
Gerona,Spain,41.981796,2.8237,9,4
La Maddalena,Italy,41.214436,9.407588,23,0
San Miguel,El Salvador,13.491242,-88.173134,184,384
Tocumen,Panama,9.087022,-79.384644,3,0
Bardonecchia,Italy,45.078766,6.704283,1,0
Montpellier,France,43.610769,3.876716,9,0
Biella,Italy,45.562846,8.058267,1,1
Port-of-Spain,Trinidad and Tobago,10.666667,-61.516667,11,2
Messina,Italy,38.192332,15.555523,13,20
Leini,Italy,45.183759,7.715315,1,0
Mountmellick,Ireland,53.1176,-7.330632,1,1
Nova Iguaca,Brazil,-22.756618,-43.460742,1,0
Addis Ababa,Ethiopia,8.977146,38.773226,46,159
Valley Falls,United States,42.903411,-73.562616,1,0
Usulutan,El Salvador,13.344322,-88.437463,76,117
Pistoia,Italy,43.93215,10.918511,3,1
Grantly Adams International Airport,Barbados,13.077333,-59.493008,1,73
Kilrea,United Kingdom,54.951082,-6.558998,9,6
Islamabad,Pakistan,33.671638,73.056068,152,552
Laurelvale,United Kingdom,54.362965,-6.476626,1,1
Varese,Italy,45.817605,8.826384,5,0
Ancona,Italy,43.615844,13.518739,1,0
Annaghmore,United Kingdom,54.458619,-6.604468,1,2
Taipei,Taiwan,25.091075,121.559834,30,2
Kirklareli,Turkey,41.741971,27.2231,1,0
Lille,France,50.631368,3.065448,5,0
Altmore,United Kingdom,54.567616,-6.955809,1,1
Carrara,Italy,44.079337,10.101236,3,0
Dundrod,United Kingdom,54.612605,-6.121082,1,1
Whiteabbey,United Kingdom,54.670632,-5.905026,1,1
Pisa,Italy,43.716135,10.396584,4,0
Balikesir,Turkey,39.649551,27.884932,2,0
Desertmartin,United Kingdom,54.770403,-6.673176,2,1
Cagliari,Italy,39.215409,9.109324,15,0
Marignac,France,44.844342,-0.656859,1,0
Vicenza,Italy,45.545904,11.5403,3,0
Greysteel,United Kingdom,55.033131,-7.112556,1,1
Eglinton,United Kingdom,55.026391,-7.180483,3,1
Cassino,Italy,41.492901,13.830566,5,1
Rangoon,Myanmar,16.887781,96.149559,9,41
Ciudad Juarez,Mexico,31.733333,-106.483333,10,10
Needham,United States,42.28107,-71.236054,1,0
Hanau,West Germany (FRG),50.135398,8.915122,3,0
Baghdad,Iraq,33.303566,44.371773,7589,21151
Sesto San Giovanni,Italy,45.535858,9.238889,2,1
Penjwon,Iraq,0,0,1,0
Bad Hersfeld,West Germany (FRG),50.868941,9.707181,1,0
Maghera,United Kingdom,54.842824,-6.667731,12,8
Olbia,Italy,40.922512,9.486855,2,0
Aachen,West Germany (FRG),50.775439,6.08151,4,1
Giessen,West Germany (FRG),50.583753,8.677741,3,1
Basel,Switzerland,47.557421,7.592573,3,0
Llodio,Spain,43.143332,-2.962985,5,0
Amorebieta,Spain,43.220496,-2.733236,15,5
Chittagong,Bangladesh,22.341896,91.815117,145,85
Portglenone,United Kingdom,54.874117,-6.469736,2,1
Futila,Angola,-5.433869,12.21505,1,0
Olema,United States,38.042973,-122.788899,1,0
Sausalito,United States,37.859245,-122.488589,2,0
Santurce,Spain,43.3282,-3.031509,21,9
Liverpool,United Kingdom,53.410777,-2.977838,8,0
Florencia,Colombia,1.61456,-75.6053,39,126
Cloughmills,United Kingdom,54.999061,-6.332559,5,1
La Macarena,Colombia,2.183611,-73.784722,4,9
Viareggio,Italy,43.874537,10.256889,2,0
Konya,Turkey,37.868792,32.484456,7,3
Thessaloniki,Greece,40.620663,22.952,105,0
Parma,Italy,44.807866,10.329548,4,0
Daveyton,South Africa,-26.141151,28.427501,7,9
Cushendall,United Kingdom,55.080775,-6.064046,1,1
Leon,Spain,42.599876,-5.571752,50,23
Adana,Turkey,37.001163,35.331687,84,60
Kadirli,Turkey,37.367423,36.110578,1,1
Kocaalan,Turkey,38.355194,40.124833,1,0
Pretoria,South Africa,-25.748281,28.212069,52,49
Warrensville Heights,United States,41.432339,-81.510315,1,0
Zonguldak,Turkey,41.456768,31.798497,2,1
Fikirtepe,Turkey,41.106178,28.689863,1,3
Karabaglar,Turkey,38.395649,27.135641,1,0
Livorno,Italy,43.551876,10.308011,8,0
Marlborough,United States,42.345927,-71.552287,1,0
Gaziantep,Turkey,37.067631,37.37315,21,85
Bursa,Turkey,40.183128,29.067344,10,8
Bellaghy,United Kingdom,54.808212,-6.518968,3,2
Azores,Portugal,38.721642,-27.220577,5,0
Antalya,Turkey,36.896891,30.713323,22,13
Tobermore,United Kingdom,54.811424,-6.705117,2,1
Diyarbakir,Turkey,37.922218,40.184376,124,154
Cine,Turkey,37.614174,28.06281,1,0
Salihli,Turkey,38.485566,28.133956,1,0
Gode,Ethiopia,5.950903,43.560085,3,2
Manisa,Turkey,38.620497,27.429076,7,5
Toome,United Kingdom,54.75188,-6.461351,1,1
Kapanga,Zaire,-8.35353,22.649662,1,1
Popayan,Colombia,2.442137,-76.612379,41,27
Alajuela,Costa Rica,10.015949,-84.221124,1,0
Mountain View,United States,37.389475,-122.081694,1,0
Tabriz,Iran,38.030161,46.356069,5,12
Sonoma,United States,38.291877,-122.457245,1,0
Memmelsdorf,West Germany (FRG),49.932898,10.953262,1,0
Mekele,Ethiopia,13.480118,39.465894,1,3
Hillsborough,United States,37.574923,-122.371025,3,0
Zouerat,Mauritania,22.734151,-12.467545,4,16
Salinas,United States,36.67088,-121.654819,3,1
Vallecas,Spain,40.465595,-3.696263,2,1
Torrejon de Ardoz,Spain,40.458904,-3.479771,2,0
Kadikoy,Turkey,41.106178,28.689863,1,2
Tarsus,Turkey,36.927653,34.908114,6,3
Redmond,United States,47.674086,-122.121409,2,0
Drumintee,United Kingdom,54.098791,-6.415128,1,1
Kecioren,Turkey,39.930771,32.76754,3,0
Seveso,Italy,45.643596,9.137625,1,0
Algorta,Spain,43.34872,-3.010091,11,4
Tynaarlo,Netherlands,53.076694,6.617635,1,8
Bovensmilde,Netherlands,52.977867,6.478378,1,0
Erzincan,Turkey,39.744732,39.496832,6,1
Hat Yai,Thailand,7.013983,100.471242,33,42
Ourense,Spain,42.340009,-7.864641,3,0
Marina Di Massa,Italy,44.007894,10.098973,1,0
Massa-Carrara,Italy,44.079337,10.101236,2,0
Ardboe,United Kingdom,54.6197,-6.50612,2,5
Bogen,West Germany (FRG),48.911369,12.689095,1,0
Urizar de Lemoniz,Spain,43.413244,-2.902253,6,2
Tudela,Spain,42.06388,-1.605718,7,0
Puerto de San Vicente,Spain,39.524425,-5.114378,1,0
Karamursel,Turkey,40.691492,29.618381,1,0
Vizcaya district,Spain,43.224079,-2.718935,11,1
Cesson,France,48.56225,2.600995,1,0
Porto Ceresio,Italy,45.902204,8.900929,1,0
Errenteria,Spain,43.311307,-1.900896,24,13
